label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
fake,-294.5696,34.67931,8.659508,18.510897,-11.348831,-21.174389,-28.365332,-8.800499,-14.427365,-8.552045,-22.794779,3.6578763,-13.982428,-0.72445697,-3.7628744,-10.561328,-8.799915,-1.8914975,-2.9798365,-1.0169786,1.2501764,-1.5526186,-1.0123931,0.22258824,-1.0847546
fake,-282.9023,76.10775,-2.8138294,6.9647956,-19.549446,-24.113482,-25.060286,-12.031346,-15.463045,-8.394239,-18.860441,3.8180735,-15.711188,2.625778,-2.958014,-11.852554,-6.649327,-6.710071,-5.5653973,-5.091484,-3.945568,-2.2878327,-3.4938943,-1.7782538,3.1103146
fake,-272.0795,70.25729,1.7606822,8.630212,-16.187496,-27.453537,-28.338047,-11.729885,-11.6875,-11.012349,-21.265348,2.6817136,-16.819723,1.0675858,-4.9395576,-12.757865,-6.528308,-4.596018,-7.995881,-5.4977818,-1.827485,-2.7729814,-1.4185377,-1.8975965,0.82465005
fake,-311.92502,101.410416,-6.0002766,8.525071,-21.385576,-30.671724,-16.788033,-12.774401,-17.823896,-8.511913,-17.602734,0.30075476,-17.602352,2.0370703,-2.9230042,-11.951644,-8.131888,-5.9610333,-6.1968117,-5.348769,-1.3903465,-2.5548773,-2.57531,-1.3012303,-1.3518732
fake,-288.3467,66.99251,-0.4565297,14.165454,-13.471884,-25.254047,-26.896011,-9.521678,-20.577147,-11.447625,-16.806915,-0.47583464,-16.848778,2.8433397,-3.5375187,-9.84399,-3.872258,-3.8125734,-3.3643062,-3.2795355,-3.3644316,-3.1564445,-4.90945,-0.39177462,-2.0305285
fake,-288.53018,89.09789,6.173037,4.1255608,-21.679285,-31.66573,-18.53664,-5.5838766,-20.945513,-8.716862,-17.104939,1.6791824,-18.548721,2.9561327,-7.6024723,-9.606402,-4.970383,-7.951267,-2.1124392,-7.453905,0.5985633,-4.873721,-2.5770142,2.025701,-1.043204
fake,-296.80637,78.61696,4.043401,14.429915,-15.425669,-25.969019,-20.94486,-10.031873,-17.616982,-11.338831,-18.125744,-0.16801827,-15.913168,2.1728592,-5.1016088,-11.7902775,-3.9180055,-5.837693,-4.6067753,-3.5619125,-4.139394,-2.85887,-4.399506,-2.2868874,-2.3602912
fake,-294.68753,83.171165,3.7816272,6.2708173,-21.791851,-23.27676,-20.314482,-10.495168,-16.562523,-9.2978525,-16.565748,0.45349437,-14.754882,0.76603496,-6.0973973,-11.8578415,-7.004302,-6.5739894,-4.918798,-5.7769012,-2.832055,-3.3834717,-4.5921016,-0.3091866,-0.22825485
fake,-296.63834,93.89753,-5.995059,5.7931705,-17.44663,-23.526678,-23.139273,-14.564119,-12.779749,-6.8806596,-16.24633,0.4713879,-14.668423,1.819443,-5.054237,-11.082909,-7.145677,-5.1459928,-2.6516495,-5.357653,-4.1547494,-5.417487,-5.558813,-3.761071,-0.3937693
fake,-289.62726,63.496914,0.2961013,18.57729,-21.726854,-29.220177,-22.42254,-2.8506112,-13.907601,-10.137715,-13.8047085,2.0817118,-15.1882715,-3.4464726,-4.9662905,-10.281595,-4.830259,-3.745416,-5.2241125,-2.391315,-5.3213553,-3.9721792,-2.8740544,-1.618643,-2.5105631
fake,-280.5591,71.44394,3.022366,10.964078,-19.975307,-21.20129,-24.060724,-16.234985,-13.85625,-11.5644865,-17.712582,3.2482347,-15.940772,1.110731,-3.446481,-10.814782,-6.4040704,-3.144904,-5.6614766,-5.1533957,-2.1678724,-4.789684,-4.9575067,-2.2795477,-0.26413453
fake,-282.56726,77.32955,5.4787164,10.696301,-18.339205,-27.249767,-21.480106,-9.600044,-16.568779,-10.331459,-19.174774,2.0958474,-17.49612,1.9376826,-2.815704,-12.267199,-4.41283,-3.9529028,-5.529114,-5.7612753,-2.5595753,-5.217414,-5.683536,-1.7994289,-1.943726
fake,-287.54352,71.696556,2.909544,6.6143856,-17.984905,-25.903929,-29.353453,-11.476893,-14.093259,-11.148874,-18.44166,0.6267939,-15.337953,3.0340626,-5.991953,-11.769462,-2.9890764,-3.5788693,-2.8717241,-4.3692293,-4.2666373,-2.9682314,-5.8169966,-2.0135117,-1.662858
fake,-280.36505,58.95996,9.622509,9.484991,-23.961096,-18.912764,-28.566391,-14.192895,-15.721168,-9.113145,-19.205772,-0.121609844,-15.4797735,1.66861,-1.6688159,-11.536283,-7.7268696,-4.738876,-4.96076,-4.882934,-3.2694468,-3.000451,-5.398792,-1.8572567,2.5672154
fake,-272.2819,72.9643,0.7210009,-2.8044872,-23.209272,-21.64201,-22.107494,-7.7309437,-20.48402,-8.013542,-12.803011,0.26577514,-16.7139,7.2520885,-8.845247,-8.977627,-7.66995,-7.638865,-3.1883216,-7.6253037,-3.0720358,-3.0746045,-5.7297754,-3.910947,-4.0519986
fake,-296.73276,98.08787,-6.969804,9.23781,-14.932974,-26.105984,-21.111582,-12.497133,-16.26264,-10.5749235,-23.135294,2.1131942,-15.243954,0.5574158,-4.4743943,-12.343911,-6.7231574,-5.7458215,-4.084688,-5.1882014,-0.8554998,-3.263324,-3.4060934,-2.6159873,-2.794804
fake,-297.21432,72.65685,14.818332,14.452042,-16.384123,-19.401957,-21.215433,-15.936836,-14.772595,-5.2731304,-19.394836,-1.577675,-14.044788,1.1362389,-5.34724,-8.67558,-8.127284,-4.3556266,-6.704051,-7.4754314,-3.110947,-4.721717,-1.7620008,-2.2532716,0.23486821
fake,-275.80368,80.89239,8.894267,7.1136045,-22.349508,-25.666887,-19.046406,-18.7418,-13.579432,0.004648878,-24.630232,-1.6684315,-14.0351515,-0.6076968,-6.86215,-7.547665,-10.544319,-5.2744823,-6.553471,-6.670448,2.2875755,-5.9292865,1.9906328,-0.061343864,-0.3914205
fake,-295.57413,86.44311,-12.279798,8.740219,-14.250678,-21.122461,-16.839413,-16.708044,-15.6746025,-1.312135,-22.291527,-1.0564588,-11.742164,0.33464316,-7.382984,-6.3459682,-9.875661,-5.2393465,-4.4666595,-8.64758,-0.8277697,-5.7582417,1.5185361,-3.990503,-0.05362686
fake,-292.48965,72.542625,4.686722,11.017757,-17.455631,-13.377519,-23.384844,-16.928463,-16.44041,-0.49609795,-20.659407,-6.565795,-9.970447,0.053340778,-8.814539,-4.42318,-10.885654,-4.0682,-2.5170314,-8.085271,-1.4656689,-7.3032293,-4.490007,-6.0857954,-2.3547225
